Addresses/Brussels/Phone,Addresses/Strasbourg/Phone,Country,Constituency,Constituencies/0/end,Facebook/0,Mail/0,Name/family,Name/sur,Photo,Twitter/0,UserID,meta/updated,meta/url
+322 28 45574,+333 88 1 75574,Czech Republic,,9999-12-31T00:00:00,https://www.facebook.com/Niedermayer.Ludek,ludek.niedermayer@europarl.europa.eu,NIEDERMAYER,Lud?k,http://www.europarl.europa.eu/mepphoto/124701.jpg,https://twitter.com/ludeknie,124701,2016-09-09T01:22:08,http://www.europarl.europa.eu/meps/en/124701/_history.html
+322 28 45411,+333 88 1 75411,Czech Republic,,9999-12-31T00:00:00,https://www.facebook.com/pages/Pavel-Poc-Team/202974613060409,pavel.poc@europarl.europa.eu,POC,Pavel,http://www.europarl.europa.eu/mepphoto/96715.jpg,https://twitter.com/pavelpoc,96715,2016-06-21T01:36:11,http://www.europarl.europa.eu/meps/en/96715/_history.html
+322 28 45417,+333 88 1 75417,Czech Republic,,9999-12-31T00:00:00,https://www.facebook.com/OlgaSehnalova,olga.sehnalova@europarl.europa.eu,SEHNALOVÁ,Olga,http://www.europarl.europa.eu/mepphoto/96718.jpg,https://twitter.com/OlgaSehnalova,96718,2016-09-10T01:57:32,http://www.europarl.europa.eu/meps/en/96718/_history.html
+322 28 45506,+333 88 1 75506,Czech Republic,,9999-12-31T00:00:00,,dita.charanzova@europarl.europa.eu,CHARANZOVÁ,Dita,http://www.europarl.europa.eu/mepphoto/124708.jpg,,124708,2016-04-19T00:49:02,http://www.europarl.europa.eu/meps/en/124708/_history.html
+322 28 45780,+333 88 1 75780,Czech Republic,,9999-12-31T00:00:00,https://www.facebook.com/TomZdechovskyEP,tomas.zdechovsky@europarl.europa.eu,ZDECHOVSKÝ,Tomáš,http://www.europarl.europa.eu/mepphoto/124713.jpg,https://twitter.com/TomZdechovsky,124713,2016-09-10T02:18:03,http://www.europarl.europa.eu/meps/en/124713/_history.html
+322 28 45485,+333 88 1 75485,Czech Republic,,9999-12-31T00:00:00,https://www.facebook.com/spolcak,stanislav.polcak@europarl.europa.eu,POL?ÁK,Stanislav,http://www.europarl.europa.eu/mepphoto/124704.jpg,https://twitter.com/stanislavpolcak,124704,2016-08-10T02:07:03,http://www.europarl.europa.eu/meps/en/124704/_history.html
+322 28 45907,+333 88 1 75907,Czech Republic,,9999-12-31T00:00:00,,jaromir.kohlicek@ep.europa.eu,KOHLÍ?EK,Jaromír,http://www.europarl.europa.eu/mepphoto/28331.jpg,,28331,2016-05-10T01:17:46,http://www.europarl.europa.eu/meps/en/28331/_history.html
+322 28 45905,+333 88 1 75905,Czech Republic,,9999-12-31T00:00:00,,jiri.mastalka@europarl.europa.eu,MAŠTÁLKA,Ji?í,http://www.europarl.europa.eu/mepphoto/23704.jpg,,23704,2016-09-06T01:21:43,http://www.europarl.europa.eu/meps/en/23704/_history.html
+322 28 45717,+333 88 1 75717,Czech Republic,,9999-12-31T00:00:00,,evzen.tosenovsky@europarl.europa.eu,TOŠENOVSKÝ,Evžen,http://www.europarl.europa.eu/mepphoto/96713.jpg,,96713,2016-05-23T02:04:18,http://www.europarl.europa.eu/meps/en/96713/_history.html
+322 28 45328,+333 88 1 75328,Czech Republic,,9999-12-31T00:00:00,https://www.facebook.com/miroslavpoche,miroslav.poche@europarl.europa.eu,POCHE,Miroslav,http://www.europarl.europa.eu/mepphoto/124699.jpg,https://twitter.com/pochemep ,124699,2016-08-16T01:44:27,http://www.europarl.europa.eu/meps/en/124699/_history.html
+322 28 45586,+333 88 1 75586,Czech Republic,,9999-12-31T00:00:00,https://www.facebook.com/judr.jiri.pospisil,jiri.pospisil@europarl.europa.eu,POSPÍŠIL,Ji?í,http://www.europarl.europa.eu/mepphoto/125706.jpg,https://twitter.com/Pospisil_Jiri,125706,2016-05-26T01:36:02,http://www.europarl.europa.eu/meps/en/125706/_history.html
+322 28 45425,+333 88 1 75425,Czech Republic,,9999-12-31T00:00:00,,jan.keller@europarl.europa.eu,KELLER,Jan,http://www.europarl.europa.eu/mepphoto/124695.jpg,,124695,2016-04-19T01:29:06,http://www.europarl.europa.eu/meps/en/124695/_history.html
+322 28 45738,+333 88 1 75738,Denmark,,9999-12-31T00:00:00,https://www.facebook.com/pages/Morten-Messerschmidt/111394892261429,morten.messerschmidt@europarl.europa.eu,MESSERSCHMIDT,Morten,http://www.europarl.europa.eu/mepphoto/96663.jpg,,96663,2016-09-09T01:17:49,http://www.europarl.europa.eu/meps/en/96663/_history.html
+322 28 45721,+333 88 1 75721,Denmark,,9999-12-31T00:00:00,,jorn.dohrmann@europarl.europa.eu,DOHRMANN,Jørn,http://www.europarl.europa.eu/mepphoto/124878.jpg,,124878,2016-04-19T01:01:18,http://www.europarl.europa.eu/meps/en/124878/_history.html
+322 28 45859,+333 88 1 75859,Denmark,,9999-12-31T00:00:00,,anders.vistisen@europarl.europa.eu,VISTISEN,Anders Primdahl,http://www.europarl.europa.eu/mepphoto/124875.jpg,,124875,2016-08-10T02:38:02,http://www.europarl.europa.eu/meps/en/124875/_history.html
+322 28 45152,+333 88 1 75152,Denmark,,9999-12-31T00:00:00,http://www.facebook.com/RinaRonjaKari,rinaronja.kari@europarl.europa.eu,KARI,Rina Ronja,http://www.europarl.europa.eu/mepphoto/122885.jpg,https://twitter.com/rinakari,122885,2016-09-08T01:11:07,http://www.europarl.europa.eu/meps/en/122885/_history.html
+322 28 45491,+333 88 1 75491,Denmark,,9999-12-31T00:00:00,https://www.facebook.com/ChristelSchaldemose,christel.schaldemose@europarl.europa.eu,SCHALDEMOSE,Christel,http://www.europarl.europa.eu/mepphoto/37312.jpg,https://twitter.com/SchaldemoseMEP,37312,2016-09-10T01:56:05,http://www.europarl.europa.eu/meps/en/37312/_history.html
+322 28 45463,+333 88 1 75463,Denmark,,9999-12-31T00:00:00,https://www.facebook.com/jeppekofod,jeppe.kofod@europarl.europa.eu,KOFOD,Jeppe,http://www.europarl.europa.eu/mepphoto/124870.jpg,https://twitter.com/JeppeKofod,124870,2016-09-08T01:12:52,http://www.europarl.europa.eu/meps/en/124870/_history.html
+322 28 45683,+333 88 1 75683,Denmark,,9999-12-31T00:00:00,,mortenhelveg.petersen@europarl.europa.eu,PETERSEN,Morten Helveg,http://www.europarl.europa.eu/mepphoto/124872.jpg,,124872,2016-09-10T01:46:18,http://www.europarl.europa.eu/meps/en/124872/_history.html
+322 28 45766,+333 88 1 75766,Denmark,,9999-12-31T00:00:00,https://www.facebook.com/morten.lokkegaard,morten.lokkegaard@europarl.europa.eu,LØKKEGAARD,Morten,http://www.europarl.europa.eu/mepphoto/96709.jpg,http://twitter.com/loekkegaard_mep,96709,2016-09-10T01:26:33,http://www.europarl.europa.eu/meps/en/96709/_history.html
+322 28 45327,+333 88 1 75327,Denmark,,9999-12-31T00:00:00,https://www.facebook.com/margreteauken,margrete.auken@europarl.europa.eu,AUKEN,Margrete,http://www.europarl.europa.eu/mepphoto/28161.jpg,https://twitter.com/MargreteAuken,28161,2016-09-01T00:32:44,http://www.europarl.europa.eu/meps/en/28161/_history.html
+322 28 45821,+333 88 1 75821,Denmark,,9999-12-31T00:00:00,,rikke.karlsson@europarl.europa.eu,KARLSSON,Rikke,http://www.europarl.europa.eu/mepphoto/124876.jpg,,124876,2016-05-13T01:14:59,http://www.europarl.europa.eu/meps/en/124876/_history.html
+322 28 45125,+333 88 1 75125,Denmark,,9999-12-31T00:00:00,https://www.facebook.com/bendtbendtsen,bendt.bendtsen@europarl.europa.eu,BENDTSEN,Bendt,http://www.europarl.europa.eu/mepphoto/96705.jpg,https://twitter.com/BendtEU,96705,2016-09-10T00:35:40,http://www.europarl.europa.eu/meps/en/96705/_history.html
+322 28 45464,+333 88 1 75464,Denmark,,9999-12-31T00:00:00,https://www.facebook.com/oleeu,ole.christensen@europarl.europa.eu,CHRISTENSEN,Ole,http://www.europarl.europa.eu/mepphoto/28154.jpg,https://twitter.com/OleEU,28154,2016-09-13T00:48:34,http://www.europarl.europa.eu/meps/en/28154/_history.html
+322 28 45569,+333 88 1 75569,Denmark,,9999-12-31T00:00:00,https://www.facebook.com/jensrohdedk,jens.rohde@europarl.europa.eu,ROHDE,Jens,http://www.europarl.europa.eu/mepphoto/96710.jpg,https://twitter.com/@rohde_jens,96710,2016-09-10T01:52:48,http://www.europarl.europa.eu/meps/en/96710/_history.html
+322 28 45474,+333 88 1 75474,Estonia,,9999-12-31T00:00:00,https://www.facebook.com/marjulauristin,marju.lauristin@europarl.europa.eu,LAURISTIN,Marju,http://www.europarl.europa.eu/mepphoto/124698.jpg,,124698,2016-09-08T01:16:09,http://www.europarl.europa.eu/meps/en/124698/_history.html
+322 28 45581,+333 88 1 75581,Estonia,,9999-12-31T00:00:00,,yana.toom@europarl.europa.eu,TOOM,Yana,http://www.europarl.europa.eu/mepphoto/124700.jpg,,124700,2016-09-10T02:07:09,http://www.europarl.europa.eu/meps/en/124700/_history.html
+322 28 45279,+333 88 1 75279,Estonia,,9999-12-31T00:00:00,https://www.facebook.com/pages/Tunne-Kelam/140882062604122?fref=ts,tunne.kelam@europarl.europa.eu,KELAM,Tunne,http://www.europarl.europa.eu/mepphoto/28424.jpg,,28424,2016-06-07T01:11:00,http://www.europarl.europa.eu/meps/en/28424/_history.html
+322 28 45930,+333 88 1 75930,Estonia,,9999-12-31T00:00:00,,urmas.paet@europarl.europa.eu,PAET,Urmas,http://www.europarl.europa.eu/mepphoto/129073.jpg,,129073,2016-09-02T01:28:51,http://www.europarl.europa.eu/meps/en/129073/_history.html
+322 28 45401,+333 88 1 75401,Estonia,,9999-12-31T00:00:00,https://www.facebook.com/indrek.tarand.MEP,indrek.tarand@europarl.europa.eu,TARAND,Indrek,http://www.europarl.europa.eu/mepphoto/97136.jpg,https://twitter.com/indrektarand,97136,2016-04-28T02:36:05,http://www.europarl.europa.eu/meps/en/97136/_history.html
+322 28 45479,+333 88 1 75479,Estonia,,9999-12-31T00:00:00,,kaja.kallas@europarl.europa.eu,KALLAS,Kaja,http://www.europarl.europa.eu/mepphoto/124697.jpg,,124697,2016-09-01T01:10:11,http://www.europarl.europa.eu/meps/en/124697/_history.html
+322 28 45518,+333 88 1 75518,Finland,,9999-12-31T00:00:00,https://www.facebook.com/heidi.hautala.14,heidi.hautala@europarl.europa.eu,HAUTALA,Heidi,http://www.europarl.europa.eu/mepphoto/2054.jpg,https://twitter.com/HeidiHautala,2054,2016-09-13T01:17:54,http://www.europarl.europa.eu/meps/en/2054/_history.html
+322 28 45614,+333 88 1 75614,Finland,,9999-12-31T00:00:00,https://www.facebook.com/annelijaatteenmaki.net/,anneli.jaatteenmaki@europarl.europa.eu,JÄÄTTEENMÄKI,Anneli,http://www.europarl.europa.eu/mepphoto/28314.jpg,https://twitter.com/jaatteenmaki,28314,2016-08-13T01:30:12,http://www.europarl.europa.eu/meps/en/28314/_history.html
+322 28 45543,+333 88 1 75543,Finland,,9999-12-31T00:00:00,https://www.facebook.com/kyllonen.merja,merja.kyllonen@europarl.europa.eu,KYLLÖNEN,Merja,http://www.europarl.europa.eu/mepphoto/124736.jpg,https://twitter.com/KyllonenMerja,124736,2016-08-09T10:59:16,http://www.europarl.europa.eu/meps/en/124736/_history.html
+322 28 45585,+333 88 1 75585,Finland,,9999-12-31T00:00:00,,nils.torvalds@europarl.europa.eu,TORVALDS,Nils,http://www.europarl.europa.eu/mepphoto/114268.jpg,,114268,2016-09-09T01:44:00,http://www.europarl.europa.eu/meps/en/114268/_history.html
+322 28 45647,+333 88 1 75647,Finland,,9999-12-31T00:00:00,https://www.facebook.com/sarvamaa.petri,petri.sarvamaa@europarl.europa.eu,SARVAMAA,Petri,http://www.europarl.europa.eu/mepphoto/112611.jpg,https://twitter.com/petrisarvamaa,112611,2016-05-28T01:44:12,http://www.europarl.europa.eu/meps/en/112611/_history.html
+322 28 45757,+333 88 1 75757,Finland,,9999-12-31T00:00:00,,pirkko.ruohonen-lerner@europarl.europa.eu,RUOHONEN-LERNER,Pirkko,http://www.europarl.europa.eu/mepphoto/132366.jpg,,132366,2016-09-09T01:32:00,http://www.europarl.europa.eu/meps/en/132366/_history.html
+322 28 45264,+333 88 1 75264,Finland,,9999-12-31T00:00:00,https://www.facebook.com/MEPsirpapietikainen,sirpa.pietikainen@europarl.europa.eu,PIETIKÄINEN,Sirpa,http://www.europarl.europa.eu/mepphoto/40599.jpg,https://twitter.com/spietikainen,40599,2016-09-09T01:26:03,http://www.europarl.europa.eu/meps/en/40599/_history.html
+322 28 45121,+333 88 1 75121,Finland,,9999-12-31T00:00:00,,jussi.halla-aho@europarl.europa.eu,HALLA-AHO,Jussi,http://www.europarl.europa.eu/mepphoto/124727.jpg,,124727,2016-04-19T01:19:28,http://www.europarl.europa.eu/meps/en/124727/_history.html
+322 28 45361,+333 88 1 75361,Finland,,9999-12-31T00:00:00,https://www.facebook.com/pages/Hannu-Takkula/413373538746680?fref=ts,hannu.takkula@europarl.europa.eu,TAKKULA,Hannu,http://www.europarl.europa.eu/mepphoto/28316.jpg,,28316,2016-08-10T02:27:10,http://www.europarl.europa.eu/meps/en/28316/_history.html
+322 28 45133,+333 88 1 75133,Finland,,9999-12-31T00:00:00,https://www.facebook.com/?_rdr=p#!/pages/Paavo-V%C3%A4yrynen/193449021852,paavo.vayrynen@europarl.europa.eu,VÄYRYNEN,Paavo,http://www.europarl.europa.eu/mepphoto/2128.jpg,https://twitter.com/kokokansanpaavo,2128,2016-08-10T02:36:47,http://www.europarl.europa.eu/meps/en/2128/_history.html
+322 28 45226,+333 88 1 75226,Finland,,9999-12-31T00:00:00,https://www.facebook.com/virkkunenhenna,henna.virkkunen@europarl.europa.eu,VIRKKUNEN,Henna,http://www.europarl.europa.eu/mepphoto/124726.jpg,https://twitter.com/HennaVirkkunen,124726,2016-09-02T01:53:59,http://www.europarl.europa.eu/meps/en/124726/_history.html
+322 28 45540,+333 88 1 75540,Finland,,9999-12-31T00:00:00,https://www.facebook.com/liisajaakonsaariMEP,liisa.jaakonsaari@europarl.europa.eu,JAAKONSAARI,Liisa,http://www.europarl.europa.eu/mepphoto/96684.jpg,https://twitter.com/lJaakonsaari,96684,2016-04-19T01:23:49,http://www.europarl.europa.eu/meps/en/96684/_history.html
+322 28 45294,+333 88 1 75294,Finland,,9999-12-31T00:00:00,https://www.facebook.com/miapetra,miapetra.kumpula-natri@europarl.europa.eu,KUMPULA-NATRI,Miapetra,http://www.europarl.europa.eu/mepphoto/124735.jpg,https://twitter.com/miapetrakumpula,124735,2016-08-09T10:58:57,http://www.europarl.europa.eu/meps/en/124735/_history.html
+322 28 45630,+333 88 1 75630,France,Ouest,9999-12-31T00:00:00,https://www.facebook.com/pages/Elisabeth-Morin-Chartier/215042440427,elisabeth.morinchartier@europarl.europa.eu,MORIN-CHARTIER,Elisabeth,http://www.europarl.europa.eu/mepphoto/38596.jpg,http://twitter.com/emorinchartier,38596,2016-08-10T01:57:50,http://www.europarl.europa.eu/meps/en/38596/_history.html
+322 28 45709,+333 88 1 75709,France,Nord-Ouest,9999-12-31T00:00:00,http://www.facebook.com/MLP.officiel,marine.lepen@europarl.europa.eu,LE PEN,Marine,http://www.europarl.europa.eu/mepphoto/28210.jpg,http://twitter.com/MLP_officiel,28210,2016-04-19T01:36:32,http://www.europarl.europa.eu/meps/en/28210/_history.html
+322 28 45433,+333 88 1 75433,France,Sud-Est,9999-12-31T00:00:00,https://www.facebook.com/sylvieguillaume.deputeeeuropeenne,sylvie.guillaume@europarl.europa.eu,GUILLAUME,Sylvie,http://www.europarl.europa.eu/mepphoto/96952.jpg,http://twitter.com/sylvieguillaume,96952,2016-08-09T10:47:47,http://www.europarl.europa.eu/meps/en/96952/_history.html
+322 28 45952,+333 88 1 75952,France,Sud-Est,9999-12-31T00:00:00,https://www.facebook.com/fgrossetete,francoise.grossetete@europarl.europa.eu,GROSSETÊTE,Françoise,http://www.europarl.europa.eu/mepphoto/2025.jpg,https://twitter.com/GrosseteteF,2025,2016-08-09T10:47:18,http://www.europarl.europa.eu/meps/en/2025/_history.html
+322 28 45656,+333 88 1 75656,France,Ile-de-France,9999-12-31T00:00:00,https://www.facebook.com/home.php#!/pages/Patrick-Le-Hyaric-directeur-de-lHumanit%C3%A9-et-D%C3%A9put%C3%A9-au-Parlement-europ%C3%A9en/123198211079025,patrick.lehyaric@europarl.europa.eu,LE HYARIC,Patrick,http://www.europarl.europa.eu/mepphoto/96735.jpg,http://twitter.com/PatrickLeHyaric,96735,2016-08-09T11:01:20,http://www.europarl.europa.eu/meps/en/96735/_history.html
+322 28 45397,+333 88 1 75397,France,Sud-Est,9999-12-31T00:00:00,https://www.facebook.com/Michele.Rivasi,michele.rivasi@europarl.europa.eu,RIVASI,Michèle,http://www.europarl.europa.eu/mepphoto/96743.jpg,https://twitter.com/MicheleRivasi,96743,2016-04-28T02:17:52,http://www.europarl.europa.eu/meps/en/96743/_history.html
+322 28 45432,+333 88 1 75432,France,Ouest,9999-12-31T00:00:00,https://www.facebook.com/isabelle.thomas.eu ,isabelle.thomas@europarl.europa.eu,THOMAS,Isabelle,http://www.europarl.europa.eu/mepphoto/114279.jpg,https://twitter.com/Isabel_thomasEU,114279,2016-08-10T02:29:52,http://www.europarl.europa.eu/meps/en/114279/_history.html
+322 28 45765,+333 88 1 75765,France,Ouest,9999-12-31T00:00:00,http://www.facebook.com/acadec,alain.cadec@europarl.europa.eu,CADEC,Alain,http://www.europarl.europa.eu/mepphoto/96849.jpg,https://twitter.com/AlainCadec,96849,2016-09-08T00:40:20,http://www.europarl.europa.eu/meps/en/96849/_history.html
+322 28 45774,+333 88 1 75774,France,Ouest,9999-12-31T00:00:00,,jean.arthuis@europarl.europa.eu,ARTHUIS,Jean,http://www.europarl.europa.eu/mepphoto/124773.jpg,,124773,2016-05-19T00:32:26,http://www.europarl.europa.eu/meps/en/124773/_history.html
+322 28 45806,+333 88 1 75806,France,Sud-Ouest,9999-12-31T00:00:00,,edouard.ferrand@europarl.europa.eu,FERRAND,Edouard,http://www.europarl.europa.eu/mepphoto/124767.jpg,,124767,2016-09-02T00:54:34,http://www.europarl.europa.eu/meps/en/124767/_history.html
+322 28 45295,+333 88 1 75295,France,Ouest,9999-12-31T00:00:00,,joelle.bergeron@europarl.europa.eu,BERGERON,Joëlle,http://www.europarl.europa.eu/mepphoto/124740.jpg,,124740,2016-04-19T00:39:31,http://www.europarl.europa.eu/meps/en/124740/_history.html
+322 28 45297,+333 88 1 75297,France,Ile-de-France,9999-12-31T00:00:00,http://www.facebook.com/pages/MARIELLE-DE-SARNEZ/116543802183,marielle.desarnez@europarl.europa.eu,de SARNEZ,Marielle,http://www.europarl.europa.eu/mepphoto/4335.jpg,http://twitter.com/desarnez,4335,2016-08-09T10:35:12,http://www.europarl.europa.eu/meps/en/4335/_history.html
+322 28 45440,+333 88 1 75440,France,Nord-Ouest,9999-12-31T00:00:00,https://www.facebook.com/gilles.pargneaux,gilles.pargneaux@europarl.europa.eu,PARGNEAUX,Gilles,http://www.europarl.europa.eu/mepphoto/96948.jpg,https://twitter.com/gillespargneaux,96948,2016-09-02T01:29:43,http://www.europarl.europa.eu/meps/en/96948/_history.html
+322 28 45643,+333 88 1 75643,France,Outre-Mer,9999-12-31T00:00:00,https://www.facebook.com/#!/younous.omarjee,younous.omarjee@europarl.europa.eu,OMARJEE,Younous,http://www.europarl.europa.eu/mepphoto/30482.jpg,https://twitter.com/younousomarjee,30482,2016-04-28T02:03:57,http://www.europarl.europa.eu/meps/en/30482/_history.html
+322 28 45282,+333 88 1 75282,France,Sud-Ouest,9999-12-31T00:00:00,https://www.facebook.com/pages/Michèle-ALLIOT-MARIE/8320004742,michele.alliot-marie@europarl.europa.eu,ALLIOT-MARIE,Michèle,http://www.europarl.europa.eu/mepphoto/1179.jpg,https://twitter.com/malliotmarie,1179,2016-04-19T00:33:05,http://www.europarl.europa.eu/meps/en/1179/_history.html
+322 28 45362,+333 88 1 75362,France,Nord-Ouest,9999-12-31T00:00:00,https://www.facebook.com/KarimaDelliMEP,karima.delli@europarl.europa.eu,DELLI,Karima,http://www.europarl.europa.eu/mepphoto/96868.jpg,https://twitter.com/KarimaDelli,96868,2016-05-19T00:51:32,http://www.europarl.europa.eu/meps/en/96868/_history.html
+322 28 45161,+333 88 1 75161,France,Ile-de-France,9999-12-31T00:00:00,https://www.facebook.com/Pascal.Durand.EELV,pascal.durand@europarl.europa.eu,DURAND,Pascal,http://www.europarl.europa.eu/mepphoto/124693.jpg,https://twitter.com/PDurandOfficiel,124693,2016-08-24T00:51:48,http://www.europarl.europa.eu/meps/en/124693/_history.html
+322 28 45266,+333 88 1 75266,France,Nord-Ouest,9999-12-31T00:00:00,http://www.facebook.com/search.php?q=JOLY%2C%20Eva&init=quick&tas=0.8006638446169613&search_first_focus=1302526879712#!/pages/Dominique-Riquet/414029680356,dominique.riquet@europarl.europa.eu,RIQUET,Dominique,http://www.europarl.europa.eu/mepphoto/96885.jpg,,96885,2016-09-09T01:30:17,http://www.europarl.europa.eu/meps/en/96885/_history.html
+322 28 45376,+333 88 1 75376,France,Ile-de-France,9999-12-31T00:00:00,https://www.facebook.com/EvaJoly.fr,eva.joly@europarl.europa.eu,JOLY,Eva,http://www.europarl.europa.eu/mepphoto/96883.jpg,https://twitter.com/EvaJoly,96883,2016-09-08T01:09:22,http://www.europarl.europa.eu/meps/en/96883/_history.html
+322 28 45120,+333 88 1 75120,France,Ile-de-France,9999-12-31T00:00:00,https://www.facebook.com/pages/Constance-Le-Grip/140340702693671,constance.legrip@europarl.europa.eu,LE GRIP,Constance,http://www.europarl.europa.eu/mepphoto/101580.jpg,http://twitter.com/constancelegrip,101580,2016-09-05T01:23:31,http://www.europarl.europa.eu/meps/en/101580/_history.html
+322 28 45830,+333 88 1 75830,France,Sud-Ouest,9999-12-31T00:00:00,http://www.facebook.com/pages/Robert-Rochefort/69960908292,robert.rochefort@europarl.europa.eu,ROCHEFORT,Robert,http://www.europarl.europa.eu/mepphoto/97022.jpg,http://twitter.com/robertrochefort,97022,2016-05-09T01:50:33,http://www.europarl.europa.eu/meps/en/97022/_history.html
